'year','subsidence_threshold','An Giang','Bạc Liêu','Bến Tre','Cần Thơ','Cà Mau','Đồng Tháp','Hậu Giang','Kiên Giang','Long An','Sóc Trăng','Tiền Giang','Trà Vinh','Vĩnh Long','Up stream zone','Coastal zone','Midle zone','total_benefit'
2030,'M1',1.0,14385.689499998205,43324.99249999726,34664.165749997344,9033.570249999802,78315.00324999438,14390.274249998209,12527.49599999933,50798.7609999948,26692.771999997545,25730.691499998098,23209.481499999056,25798.67124999842,13649.493499999811,46233.46199999352,186867.39124999024,136272.33424998578,372521.0622500538
2030,'M1',0.5,14377.98099999821,43315.45374999726,34669.520999997345,8980.324499999804,78279.62099999438,14411.702999998202,12575.600499999338,50854.732249994784,26701.147249997546,25701.684499998097,23238.725999999046,25801.45399999842,13650.896999999813,46177.192749993534,186881.72624999026,136345.1212499858,372558.8457500532
2030,'M1',0.1,14385.481999998216,34706.944150002986,31825.734799999438,8711.548949999904,69911.91740000126,14412.866499998207,10873.215549999451,47353.07560000084,25720.96864999919,23446.25794999936,22361.95099999973,20931.891100001318,12448.447100000782,46184.392849993514,168564.7344999878,119209.93244999554,337090.3007499899
2031,'M1',1.0,14390.810749998202,43478.606249997225,34706.53649999734,9072.10624999979,78410.30824999438,14391.880249998208,12877.949999999208,51299.036249994635,26003.262499997618,26159.19449999787,23222.709499999044,25805.750249998422,13649.493499999811,46348.005499993465,186540.37199999034,137424.46174998538,373467.6447500481
2031,'M1',0.1,14381.737499998218,27977.545869997197,29630.658189997794,8454.238869999826,63221.82468999676,14416.272749998207,9927.886730000046,45261.280099998534,24404.5994899975,21281.542949999035,21671.289099999347,17073.778420000104,11523.249019999374,46305.11817999347,153121.9631099999,106673.9577299923,309225.9036798539
2031,'M1',0.5,14399.286999998203,43474.22599999722,34726.75224999733,9005.776499999794,78374.92599999438,14414.369499998204,12921.434749999209,51379.4689999946,26066.324249997593,26109.3354999979,23246.293499999043,25810.931249998415,13650.896999999813,46340.732499993464,186559.47224999036,137525.01224998536,373580.02250004816
2031,'M1',0.2,14439.1687499982,36925.01020999713,34708.801499997346,9027.298499999792,73074.50326999427,14350.348749998206,12806.20499999922,51427.59399999461,26012.20540999761,26236.57124999786,23233.661749999046,25848.83749999841,13638.847249999808,46324.20449999346,176785.73546999737,135464.30766998476,361729.0531400268
2032,'M1',1.0,14395.76424999821,31133.547999998304,34693.53899999735,9010.193999999807,58556.749249996064,14395.162249998208,12491.658499999336,49952.54724999472,26648.35499999757,22170.346499998377,23222.19449999905,25819.908249998418,13649.493499999811,46149.618999993545,155823.7452499911,131108.32099998638,336139.4602500498
2032,'M1',0.1,14424.068249998216,16170.394019998701,27845.483505999306,8173.666143999713,42587.206235999074,14398.275999998206,8586.680416000245,42354.73172599438,24517.474829998457,15669.217629999986,21098.048231999954,13991.397891999539,10779.872740000312,46154.83729399353,118806.13221398898,92601.11588000202,260596.51762190615
2032,'M1',0.5,14404.942999998204,31587.55449999823,34710.272249997346,8948.92724999981,58308.679249996094,14417.570749998204,12558.044499999349,49939.292249994694,26671.656499997574,22017.775249998405,23237.551999999043,25814.470749998418,13653.295249999812,46119.52249999355,155482.44649999103,131596.42799998634,336270.03350004996
2032,'M1',0.2,14435.840999998201,24872.85864599961,34691.91999999736,8963.585999999816,53061.54962799668,14344.220999998206,12433.45599999935,50021.68324999471,26617.23227799757,22088.02699999839,23250.07124999904,25852.37699999841,13642.386749999809,46200.034749993516,145646.19530798626,129364.27399398712,324275.2098020928
2033,'M1',0.1,14483.632999998194,18069.109529201396,26454.377198798313,8025.726799599693,53640.57323479875,14414.000999998205,7835.842449200658,41842.45020198958,24303.360413598497,17520.54567960072,20741.130379199512,11518.361572000304,10186.73145519897,46480.179085193435,132598.66309877363,86851.29820679512,269035.842913367
2033,'M1',0.2,14518.494499998174,32734.935882798785,34737.77324999735,8993.214499999809,69758.9342063963,14355.494249998206,12507.275499999354,51657.676999994495,26797.975472397513,25830.19424999809,23373.89224999896,25855.91649999841,13645.92624999981,46464.71724999344,171708.00835437753,133440.1727071864,354767.7038116719
2033,'M1',0.5,14469.504749998185,43346.308749997304,34758.52374999733,8971.840499999807,78565.53599999436,14418.373749998203,12581.690749999341,51590.26474999449,26860.991249997514,25704.861499998104,23362.791499998966,25818.010249998417,13656.83474999981,46429.30574999347,187844.3067499903,136677.11424998575,374105.53225005046
2033,'M1',1.0,14461.674499998195,43322.470999997306,34735.508249997336,9038.484749999803,78596.15299999437,14397.025749998209,12523.589999999349,51566.809249994505,26834.870499997534,25768.035499998077,23356.998249998967,25830.125249998415,13649.493499999811,46521.50174999345,187829.97174999028,136574.96049998578,374081.2395000504
2034,'M1',0.1,14434.56199999821,14641.071644720523,25341.005139518395,7876.914726799656,50224.12423023879,14415.543749998205,7263.264586000403,41102.09924719494,23890.529357118077,16394.47838728015,20378.926224639607,9546.730963039754,9718.896825279428,46608.111068153354,125095.07378647593,80439.93440927703,255228.1470817275
2034,'M1',0.5,14416.689249998206,43586.79549999722,34777.56349999733,8983.505999999803,78656.07574999436,14419.916499998202,12758.165749999267,52300.990499994215,26797.970249997546,26127.402999997885,23361.071999998967,25818.010249998417,13656.83474999981,46632.522999993365,188158.8132499903,137721.78199998537,375660.99300004845
2034,'M1',1.0,14396.458249998223,43581.64524999722,34751.00849999734,9051.2542499998,78685.06549999437,14399.906249998208,12682.060249999267,52227.45524999425,26783.061499997548,26175.542499997875,23359.797999998966,25833.664749998414,13656.572499999811,46673.27949999337,188147.6162499903,137614.7222499854,375583.4927500488
2034,'M1',0.2,14470.003999998195,31487.966405118794,34756.411499997346,8998.516999999807,68610.79224247647,14358.776249998207,12657.853499999279,52361.136249994226,26728.399377917554,26257.850749997877,23373.23324999896,25855.91649999841,13649.46574999981,46634.17899999335,169780.05161087125,133997.28666462612,353566.32277563476
2035,'M1',0.1,14333.292749998247,11788.861175024318,24449.005732319194,7775.300435151823,47492.26770433218,14412.807249998204,6673.194492592637,39676.97217869546,23698.197999212567,15285.336234896717,20089.497696735845,7958.170254431804,9349.326777247343,46155.22575452158,119109.40704266808,74644.9513790996,242982.23068077103
2035,'M1',1.0,14316.375249998255,43394.3489999973,34761.74349999734,9027.923249999809,78775.60524999436,14401.76974999821,12545.580999999353,51803.35949999437,26830.827249997557,25762.523499998093,23360.600999998966,25833.664749998414,13658.970749999811,46220.49874999358,188457.35749999032,136640.63199998578,374473.29375004914
2035,'M1',0.5,14324.510999998243,43395.25724999731,34788.298499997334,8973.961499999807,78756.14599999436,14422.716249998202,12615.286249999333,51845.595749994354,26862.42099999755,25701.758499998108,23362.935499998966,25821.549749998416,13656.83474999981,46186.732499993595,188471.6924999903,136720.9722499858,374527.27200004866
2035,'M1',0.2,14333.186499998252,30178.017701436784,34766.74499999735,8995.335499999808,67695.68193492391,14359.177749998207,12538.37549999935,51952.88224999434,26770.678502333543,25848.55874999809,23377.21774999896,25859.45599999841,13653.005249999811,46140.721249993585,168285.882829634,132746.90880904094,350328.3183886422
2036,'M1',0.1,14438.596249998205,9548.324849328028,23719.02436523404,7681.843095151672,45323.464646519744,14415.945249998205,6218.481749360448,39439.42444313219,22339.33335846716,14484.717504284297,19797.965371436803,6703.88656416657,9058.220306950472,46575.25485361577,113354.47473132811,70150.41986561797,233169.22775407476
2036,'M1',1.0,14445.913249998202,43413.3409999973,34757.98949999735,9037.467749999805,78870.91024999435,14404.90774999821,12558.594999999352,52433.14899999415,25370.385999997663,25778.963499998095,23225.54149999905,25843.141999998414,13658.970749999811,46607.49099999337,187627.85599999037,136416.05549998587,373799.27725005004
2036,'M1',0.2,14471.625249998197,29256.408866947135,34760.46849999736,8991.451499999812,66990.43239069376,14354.645249998204,12552.443749999356,52561.53174999413,25363.83340186651,25849.235249998095,23268.097249999024,25859.45599999841,13656.544749999812,46516.03599999337,166148.22885645405,132124.03430302732,347936.1739095836
2036,'M1',0.5,14460.64574999819,43415.02174999731,34771.058999997345,8957.351499999815,78856.21624999435,14410.249249998202,12619.515249999336,52481.72699999413,25438.22874999767,25741.974499998098,23220.169499999058,25825.089249998415,13656.83474999981,46560.27849999338,187732.29074999035,136413.6384999859,373854.0825000496
2037,'M1',1.0,14326.401999998252,43437.24799999729,34769.53899999735,9044.891249999802,78928.09324999436,14401.76974999821,12580.66499999935,52032.44599999426,25320.889749997663,25782.463499998103,23246.35924999904,25846.681499998413,13662.510249999812,46076.17299999366,187726.63499999035,136436.20649998588,373379.9585000497
2037,'M1',0.5,14324.131499998251,43419.29424999731,34792.152999997335,8971.495999999812,78913.39924999436,14417.179999998203,12642.846749999342,52102.635499994234,25590.64824999764,25732.7484999981,23239.493749999045,25825.089249998415,13660.374249999812,46021.53499999367,187955.82324999032,136506.25724998588,373631.49025004916
