year,tong_luc,tong_luk,tong_lua_tom,tong_tsl,tong_bhk,climate_maxTAS_thuysan,climate_maxPR_thuysan,climate_maxTAS_caytrong,climate_minPR_caytrong,dt_tsl_risk,dt_lua_caqrisk
2023,564375.0,891225.0,184875.0,589825.0,224150.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552500.0,891675.0,183825.0,591000.0,226525.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541725.0,897000.0,172400.0,599775.0,228350.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532350.0,902150.0,170200.0,601925.0,230175.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524725.0,889275.0,169075.0,569725.0,231350.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516575.0,907825.0,166950.0,605325.0,231875.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508925.0,913825.0,165725.0,609175.0,232200.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,808850.0,770700.0,192600.0,563150.0,145175.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722925.0,819450.0,187950.0,578800.0,171275.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683750.0,833600.0,183725.0,586400.0,189675.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659050.0,838575.0,180925.0,588325.0,201200.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640975.0,844475.0,178400.0,593900.0,208175.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612225.0,863325.0,181000.0,588475.0,212700.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587725.0,879200.0,178625.0,593050.0,216700.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575200.0,885450.0,176775.0,597125.0,220300.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,559975.0,889500.0,173975.0,600950.0,223050.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551950.0,895300.0,172750.0,599025.0,225325.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541175.0,898075.0,163825.0,609800.0,227300.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530975.0,904300.0,161425.0,610500.0,228925.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520575.0,906675.0,159850.0,614550.0,230025.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,512950.0,911025.0,158675.0,615850.0,230825.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,503525.0,911950.0,157550.0,614625.0,231175.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806200.0,768675.0,192500.0,564050.0,145600.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,721775.0,815125.0,187900.0,577800.0,171550.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682625.0,834475.0,184300.0,583350.0,189875.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,657650.0,837200.0,182525.0,587675.0,201825.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,639200.0,844800.0,179000.0,591600.0,208975.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,611350.0,864750.0,181525.0,592200.0,213500.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587325.0,879150.0,178800.0,594275.0,217350.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,573725.0,884300.0,176925.0,592500.0,220850.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,562075.0,889025.0,174375.0,598475.0,223550.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552250.0,892600.0,172800.0,600275.0,225750.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541100.0,893925.0,164750.0,608125.0,227600.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,525450.0,900625.0,162750.0,604950.0,229075.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522800.0,904950.0,161025.0,612375.0,230600.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514300.0,908100.0,159700.0,614125.0,231000.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507175.0,887200.0,158950.0,614725.0,231175.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,809450.0,772300.0,192100.0,550750.0,145300.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,724325.0,818700.0,187700.0,578050.0,171050.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684550.0,834075.0,184400.0,583625.0,188975.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660200.0,839300.0,181025.0,588775.0,200675.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642225.0,842225.0,178500.0,593425.0,207750.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614700.0,864950.0,179850.0,593350.0,212400.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590325.0,879375.0,177100.0,595075.0,216150.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575225.0,885225.0,176300.0,598300.0,219625.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564250.0,890575.0,173275.0,600825.0,222500.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553200.0,894700.0,172400.0,600025.0,224550.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541225.0,892075.0,163350.0,606475.0,226925.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531625.0,902775.0,162350.0,613000.0,228275.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523250.0,903050.0,160225.0,613225.0,229350.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513850.0,908650.0,158925.0,612100.0,229950.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,471200.0,912850.0,158125.0,612375.0,230200.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807525.0,771100.0,193000.0,565275.0,145350.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722900.0,795625.0,186025.0,570375.0,170800.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,666425.0,833900.0,183925.0,584700.0,189175.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658925.0,839775.0,182025.0,589250.0,200625.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640275.0,845050.0,179600.0,592975.0,207650.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,610400.0,863225.0,181175.0,592750.0,212250.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587700.0,879425.0,177750.0,595375.0,216300.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,563850.0,855375.0,175750.0,595675.0,219375.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,557250.0,890675.0,174775.0,599800.0,222300.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,550875.0,895600.0,172375.0,602775.0,225000.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,538750.0,897250.0,163475.0,611625.0,226975.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530325.0,878375.0,162125.0,611325.0,228850.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,520550.0,882750.0,159600.0,611125.0,229200.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,512725.0,911700.0,158675.0,616975.0,230350.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,504900.0,914975.0,157375.0,617875.0,231025.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807775.0,767050.0,191625.0,539850.0,145525.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722950.0,817725.0,187775.0,575125.0,171700.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683250.0,833650.0,183700.0,585850.0,190325.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660725.0,839925.0,180575.0,591025.0,202175.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642400.0,846650.0,178625.0,594375.0,205300.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614450.0,862100.0,180650.0,587625.0,213300.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590375.0,877325.0,178575.0,596250.0,217400.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,576800.0,885325.0,176175.0,596775.0,220300.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564950.0,889325.0,174850.0,600700.0,223075.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554175.0,893125.0,173575.0,599725.0,224925.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543675.0,898050.0,163975.0,608000.0,227100.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533725.0,880400.0,161550.0,613700.0,228700.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524650.0,905775.0,159550.0,614650.0,229975.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,517125.0,908950.0,158875.0,616675.0,230475.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509750.0,913475.0,157450.0,617150.0,230900.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807525.0,772450.0,192150.0,565300.0,145575.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,717975.0,819400.0,188050.0,577775.0,171300.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683400.0,833675.0,184200.0,584175.0,189725.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658375.0,838925.0,181275.0,590925.0,202075.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,640325.0,844450.0,179275.0,593150.0,208925.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612950.0,864100.0,180425.0,593025.0,213400.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589025.0,878975.0,178600.0,595675.0,214375.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574975.0,882750.0,177225.0,596450.0,220700.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563500.0,889100.0,157375.0,598000.0,223775.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,546350.0,891025.0,172500.0,599525.0,225825.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,512450.0,897500.0,163400.0,610600.0,228300.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531925.0,881675.0,162475.0,611650.0,229750.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,522750.0,904425.0,160250.0,611300.0,230775.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515325.0,904125.0,158375.0,599800.0,231475.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506975.0,911475.0,157725.0,617600.0,231925.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,803500.0,771525.0,192375.0,564925.0,145625.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723875.0,817275.0,187675.0,578100.0,171400.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684100.0,832100.0,183400.0,585400.0,190075.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,651150.0,839725.0,180625.0,590375.0,201600.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641550.0,844350.0,178925.0,591600.0,208950.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613450.0,864825.0,180450.0,592975.0,213325.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589675.0,877200.0,177900.0,595750.0,217375.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575175.0,885500.0,175825.0,598775.0,220575.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,564225.0,887450.0,174550.0,599200.0,223850.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553200.0,893600.0,171950.0,604125.0,225925.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541925.0,899000.0,163725.0,611225.0,227925.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531950.0,901850.0,161475.0,612375.0,229750.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523500.0,906300.0,159800.0,615775.0,230675.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514750.0,908250.0,159100.0,615425.0,230950.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507300.0,912625.0,157550.0,615275.0,232125.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,809250.0,771550.0,187925.0,569125.0,145650.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723400.0,818750.0,183525.0,582650.0,171425.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,681650.0,834375.0,179075.0,591500.0,189725.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659500.0,840375.0,175450.0,594275.0,201525.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641850.0,845875.0,172425.0,601150.0,208425.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614725.0,862800.0,172175.0,601250.0,213300.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589175.0,866675.0,170050.0,601300.0,216800.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574800.0,884450.0,167525.0,605200.0,219875.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,565100.0,889450.0,165575.0,609225.0,222675.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,539900.0,889675.0,163350.0,610625.0,225025.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542200.0,897700.0,158050.0,617375.0,218500.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533125.0,902500.0,155650.0,618950.0,228850.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523275.0,905975.0,155200.0,619450.0,230075.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514575.0,905650.0,153400.0,618175.0,230550.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506050.0,887725.0,152425.0,622750.0,231025.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,809450.0,770725.0,187825.0,532525.0,145450.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,725100.0,818250.0,183375.0,582650.0,171350.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,685450.0,832925.0,179050.0,591275.0,189500.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660075.0,836725.0,175925.0,596225.0,201475.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642475.0,845475.0,172750.0,599425.0,208425.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613300.0,864175.0,172400.0,599525.0,213075.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589225.0,880050.0,168550.0,605800.0,216900.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,573650.0,855450.0,167700.0,605525.0,220325.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563175.0,889750.0,165525.0,608900.0,222600.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551075.0,894350.0,162975.0,610550.0,225400.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541425.0,898775.0,157300.0,618300.0,227625.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531175.0,901675.0,155500.0,618675.0,228925.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521425.0,906325.0,153125.0,620475.0,230175.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513350.0,910750.0,151850.0,620275.0,230800.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505950.0,913800.0,150800.0,621400.0,231325.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,806525.0,771325.0,187625.0,569500.0,145725.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722550.0,820250.0,183300.0,582775.0,171625.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682850.0,832500.0,178950.0,589575.0,189700.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,658625.0,839450.0,175550.0,592975.0,201125.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641525.0,845400.0,172875.0,599400.0,208125.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613700.0,863975.0,173050.0,600600.0,212850.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589525.0,879125.0,169925.0,602325.0,216900.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574425.0,883625.0,168250.0,601900.0,219800.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563625.0,887975.0,165100.0,607825.0,222975.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,553300.0,893150.0,163575.0,610400.0,225200.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542175.0,897825.0,157700.0,611450.0,227450.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533625.0,903450.0,155275.0,619100.0,229150.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,523125.0,906525.0,153800.0,621125.0,230075.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515475.0,910350.0,152775.0,619775.0,230425.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506400.0,914375.0,151275.0,622725.0,231025.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807525.0,770775.0,188750.0,568100.0,145575.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723050.0,818950.0,183525.0,582625.0,171700.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683850.0,834825.0,179250.0,590525.0,190150.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660025.0,841750.0,175725.0,595625.0,201400.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641425.0,845500.0,172400.0,599400.0,208375.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612225.0,862825.0,173025.0,601125.0,213100.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589300.0,880025.0,168975.0,602225.0,216875.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574475.0,885325.0,167975.0,607225.0,220425.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563350.0,888925.0,165350.0,608875.0,223650.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,551850.0,893575.0,162600.0,612975.0,226075.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540900.0,896950.0,157700.0,616700.0,228125.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,530325.0,899850.0,155650.0,617775.0,229500.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521950.0,905825.0,154525.0,620300.0,230375.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,513250.0,886200.0,152225.0,620550.0,230850.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,506700.0,913100.0,150800.0,624350.0,231125.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,805900.0,769100.0,187850.0,569050.0,144975.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,723725.0,818000.0,183200.0,582925.0,171600.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,682175.0,832550.0,178550.0,591450.0,186725.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,659925.0,840200.0,175875.0,594875.0,201150.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642250.0,846450.0,172300.0,601925.0,207750.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,612900.0,864650.0,171700.0,599300.0,212400.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,589575.0,880150.0,168050.0,606150.0,216200.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574850.0,884875.0,167250.0,607325.0,219750.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563325.0,888575.0,164625.0,607625.0,221650.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552850.0,894400.0,162350.0,612650.0,224900.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,541925.0,899125.0,157500.0,617550.0,227125.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,532350.0,900025.0,154800.0,619075.0,228675.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,507525.0,905000.0,153475.0,620025.0,230025.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,514625.0,902400.0,152000.0,622600.0,230650.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507650.0,912000.0,150950.0,624575.0,231125.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,807100.0,770875.0,188000.0,569700.0,145350.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,722125.0,818750.0,183350.0,581850.0,171200.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,683675.0,831925.0,178775.0,588150.0,189600.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660125.0,838975.0,175400.0,597050.0,201875.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,641775.0,845325.0,172525.0,599350.0,208850.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,613400.0,862650.0,172100.0,601100.0,213250.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,587900.0,876300.0,169725.0,603650.0,217350.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,574375.0,882575.0,166475.0,607225.0,220525.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,563325.0,888275.0,166050.0,608150.0,223325.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,552050.0,893825.0,159100.0,611750.0,225425.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,540550.0,891025.0,157625.0,615950.0,227750.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,531250.0,901775.0,155550.0,618550.0,229475.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,521425.0,906475.0,153700.0,621125.0,230500.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,512950.0,910875.0,152525.0,621300.0,231450.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,505375.0,913350.0,151425.0,621525.0,232025.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,810150.0,768000.0,188650.0,569625.0,145550.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,725425.0,817450.0,183575.0,571450.0,171300.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,684275.0,819125.0,178050.0,591650.0,189725.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,660725.0,839325.0,176075.0,595100.0,201300.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,642475.0,819125.0,172825.0,598175.0,208225.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,614875.0,861225.0,171950.0,600750.0,212950.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,590775.0,878350.0,169325.0,603875.0,216850.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,575675.0,886025.0,167575.0,605575.0,220100.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,565100.0,889750.0,165025.0,608500.0,222925.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,554175.0,887775.0,162200.0,609875.0,225575.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,542950.0,883425.0,157175.0,614500.0,227525.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533275.0,902075.0,155425.0,618250.0,229175.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524400.0,907475.0,153650.0,620200.0,230625.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,516050.0,910400.0,152125.0,622450.0,231475.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,508100.0,915075.0,151025.0,623025.0,232075.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,846175.0,734400.0,196050.0,561400.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,841150.0,725550.0,188100.0,564075.0,145525.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,807500.0,737650.0,183500.0,583200.0,171675.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,765925.0,751600.0,179875.0,590825.0,190175.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,732800.0,766975.0,175925.0,597150.0,202025.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,703575.0,786675.0,173000.0,600375.0,209050.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,671475.0,803400.0,172150.0,602025.0,213650.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,643725.0,825800.0,169500.0,604725.0,217250.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,617500.0,844425.0,167650.0,607900.0,220275.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,593850.0,858625.0,164700.0,606775.0,223000.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,575750.0,871125.0,163625.0,610750.0,225425.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,559900.0,882350.0,157575.0,617800.0,227575.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,545900.0,889850.0,156375.0,620075.0,228975.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,533800.0,898075.0,154200.0,621500.0,230075.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,523525.0,903175.0,152600.0,617075.0,230600.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,514725.0,907150.0,151825.0,623975.0,230700.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,848400.0,726625.0,188450.0,566775.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,796450.0,746950.0,183775.0,582825.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,747925.0,770975.0,179425.0,591225.0,189550.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,702000.0,799200.0,175750.0,597100.0,201250.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,664100.0,821950.0,171400.0,601975.0,208150.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,634275.0,844150.0,171900.0,602650.0,212850.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,611075.0,855175.0,169675.0,604325.0,216525.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,592600.0,865075.0,167100.0,607150.0,219650.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,575550.0,872075.0,163850.0,608725.0,222025.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,559675.0,884225.0,162900.0,610100.0,224575.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,546400.0,893075.0,157525.0,617375.0,226600.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,534525.0,899000.0,155575.0,620200.0,228400.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524150.0,901400.0,153625.0,621725.0,229550.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,515700.0,907800.0,152325.0,623275.0,230075.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,507800.0,910525.0,151200.0,624950.0,230700.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,843775.0,734625.0,188900.0,567650.0,145425.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,783125.0,758300.0,183075.0,582975.0,171250.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,727450.0,788625.0,178950.0,591050.0,189775.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,679950.0,818000.0,175975.0,594125.0,202100.0,30.0,400.0,28.0,180.0,0.0,0.0
2019,649175.0,838725.0,173450.0,600500.0,209375.0,30.0,400.0,28.0,180.0,0.0,0.0
2020,624375.0,851800.0,173025.0,598775.0,214125.0,30.0,400.0,28.0,180.0,0.0,0.0
2021,605525.0,862175.0,169525.0,605175.0,218175.0,30.0,400.0,28.0,180.0,0.0,0.0
2022,586075.0,871000.0,166150.0,609125.0,221225.0,30.0,400.0,28.0,180.0,0.0,0.0
2023,568500.0,883400.0,164625.0,611450.0,224225.0,30.0,400.0,28.0,180.0,0.0,0.0
2024,555375.0,890750.0,162375.0,611425.0,226550.0,30.0,400.0,28.0,180.0,0.0,0.0
2025,543825.0,894175.0,156925.0,617850.0,228425.0,30.0,400.0,28.0,180.0,0.0,0.0
2026,533025.0,898375.0,154500.0,620925.0,229925.0,30.0,400.0,28.0,180.0,0.0,0.0
2027,524350.0,902475.0,154125.0,621425.0,230950.0,30.0,400.0,28.0,180.0,0.0,0.0
2028,517025.0,899150.0,151975.0,620975.0,231250.0,30.0,400.0,28.0,180.0,0.0,0.0
2029,509850.0,910900.0,152100.0,624125.0,231600.0,30.0,400.0,28.0,180.0,0.0,0.0
2015,841300.0,739875.0,188125.0,570100.0,145400.0,30.0,400.0,28.0,180.0,0.0,0.0
2016,774800.0,769600.0,183475.0,583950.0,171425.0,30.0,400.0,28.0,180.0,0.0,0.0
2017,713175.0,804825.0,179375.0,588600.0,189975.0,30.0,400.0,28.0,180.0,0.0,0.0
2018,668950.0,831450.0,175475.0,597025.0,201625.0,30.0,400.0,28.0,180.0,0.0,0.0
