climat_code,Nam,thang,tmax_avg,tmax_max,pre_min
73,2048,5,#DIV/0!,0,#VALUE!
73,2048,6,#DIV/0!,0,#VALUE!
73,2048,7,#DIV/0!,0,#VALUE!
73,2048,8,#DIV/0!,0,#VALUE!
73,2048,9,#DIV/0!,0,#VALUE!
73,2048,10,#DIV/0!,0,#VALUE!
73,2048,11,#DIV/0!,0,#VALUE!
73,2048,12,#DIV/0!,0,#VALUE!
73,2049,1,#DIV/0!,0,#VALUE!
73,2049,2,#DIV/0!,0,#VALUE!
73,2049,3,#DIV/0!,0,#VALUE!
73,2049,4,#DIV/0!,0,#VALUE!
73,2049,5,#DIV/0!,0,#VALUE!
73,2049,6,#DIV/0!,0,#VALUE!
73,2049,7,#DIV/0!,0,#VALUE!
73,2049,8,#DIV/0!,0,#VALUE!
73,2049,9,#DIV/0!,0,#VALUE!
73,2049,10,#DIV/0!,0,#VALUE!
73,2049,11,#DIV/0!,0,#VALUE!
73,2049,12,#DIV/0!,0,#VALUE!
73,2050,1,#DIV/0!,0,#VALUE!
73,2050,2,#DIV/0!,0,#VALUE!
73,2050,3,#DIV/0!,0,#VALUE!
73,2050,4,#DIV/0!,0,#VALUE!
73,2050,5,#DIV/0!,0,#VALUE!
73,2050,6,#DIV/0!,0,#VALUE!
73,2050,7,#DIV/0!,0,#VALUE!
73,2050,8,#DIV/0!,0,#VALUE!
73,2050,9,#DIV/0!,0,#VALUE!
73,2050,10,#DIV/0!,0,#VALUE!
73,2050,11,#DIV/0!,0,#VALUE!
73,2050,12,#DIV/0!,0,#VALUE!
74,2016,1,30.63,32.69,0
74,2016,2,31.61,33.86,0
74,2016,3,32.99,35.09,0
74,2016,4,33.79,38.92,3.3
74,2016,5,33.24,38,112.2
74,2016,6,31.81,34.68,104.4
74,2016,7,31.22,33.08,0
74,2016,8,30.83,33.47,24.9
74,2016,9,30.73,33.58,203.1
74,2016,10,31.19,32.95,106.8
74,2016,11,31.31,32.41,28.2
74,2016,12,30.47,31.87,0.9
74,2017,1,30.77,32.55,0
74,2017,2,31.53,33.85,0
74,2017,3,33.16,35.52,0
74,2017,4,34.16,39.17,6.3
74,2017,5,33.62,38.97,0
74,2017,6,32.04,34.32,143.1
74,2017,7,31.2,32.83,55.5
74,2017,8,30.83,32.8,145.8
74,2017,9,30.9,31.99,129.6
74,2017,10,31.39,33.28,120.3
74,2017,11,31.27,32.63,30
74,2017,12,30.77,33.58,0
74,2018,1,30.93,34.07,0
74,2018,2,31.9,34.97,0
74,2018,3,33.05,36.09,0
74,2018,4,34.42,38.04,3.9
74,2018,5,33.47,38.48,98.4
74,2018,6,32,33.81,138.3
74,2018,7,31.25,32.74,88.8
74,2018,8,30.97,32.68,169.2
74,2018,9,30.75,32.58,22.2
74,2018,10,31.4,32.8,28.5
74,2018,11,31.16,32.49,40.5
74,2018,12,30.49,33.43,0.9
74,2019,1,30.81,32.57,0
74,2019,2,31.88,33.26,0
74,2019,3,33.63,35.57,0
74,2019,4,34.65,38.46,3
74,2019,5,33.48,38.97,0
74,2019,6,32.16,34.57,0
74,2019,7,31.33,32.9,11.7
74,2019,8,31.08,32.66,151.8
74,2019,9,30.93,33.07,11.7
74,2019,10,31.41,33.87,96
74,2019,11,31.38,33.71,15
74,2019,12,30.14,32.12,1.5
74,2020,1,30.64,32.91,0
74,2020,2,31.92,35.13,0
74,2020,3,33.05,34.63,0
74,2020,4,34.21,37.74,0
74,2020,5,33.17,37.98,90.9
74,2020,6,31.94,34.64,0
74,2020,7,31.15,31.77,0
74,2020,8,31.12,32.94,170.1
74,2020,9,31.1,32.13,51.3
74,2020,10,31.05,32.34,126.3
74,2020,11,31.08,32.54,0
74,2020,12,30.27,32.4,1.5
74,2021,1,30.91,34.67,0
74,2021,2,31.67,34.51,0
74,2021,3,33.07,34.98,0
74,2021,4,34.05,38.29,3.9
74,2021,5,33.53,36.67,97.8
74,2021,6,31.98,33.76,94.2
74,2021,7,31.21,32.89,28.5
74,2021,8,30.84,32.07,145.2
74,2021,9,30.9,32.58,139.2
74,2021,10,31.34,32.66,99
74,2021,11,31.65,33.18,0
74,2021,12,31.01,33.68,0
74,2022,1,31.14,34.5,0
74,2022,2,31.91,34.11,0
74,2022,3,33.4,35.79,0
74,2022,4,34.49,37.79,0
74,2022,5,33.94,36.75,9.6
74,2022,6,32.05,35.04,134.7
74,2022,7,31.56,32.9,66.3
74,2022,8,31.02,32.9,177.9
74,2022,9,30.96,33.17,20.4
74,2022,10,31.51,33.33,50.7
74,2022,11,31.45,33.16,13.8
74,2022,12,30.45,33.35,0.3
74,2023,1,30.86,33.2,0
74,2023,2,32.1,34.25,0
74,2023,3,33.24,35.34,0
74,2023,4,34.37,37.71,4.2
74,2023,5,33.88,39.31,79.5
74,2023,6,31.96,34.48,166.2
74,2023,7,31.25,33.03,81.9
74,2023,8,30.82,33.07,18.3
74,2023,9,30.99,32.05,19.8
74,2023,10,31.43,32.64,176.4
74,2023,11,31.52,33.27,40.5
74,2023,12,31.14,32.81,5.1
74,2024,1,31.29,33.21,0
74,2024,2,32.11,34.51,0
74,2024,3,33.37,34.61,0
74,2024,4,34.17,38.58,0
74,2024,5,33.52,38.02,85.8
74,2024,6,32.09,34.77,29.7
74,2024,7,31.56,32.89,82.5
74,2024,8,31.23,33.37,41.4
74,2024,9,31.12,32.79,102
74,2024,10,31.3,33.17,28.8
74,2024,11,31.35,32.87,34.5
74,2024,12,30.35,33.1,0.9
74,2025,1,31.11,32.96,0
74,2025,2,31.77,34.05,0
74,2025,3,33.26,35.13,0
74,2025,4,34.47,37.74,1.8
74,2025,5,33.89,37.83,0
74,2025,6,32.24,33.74,131.7
74,2025,7,31.58,32.56,53.7
74,2025,8,31.29,33.46,21.6
74,2025,9,31.01,32.95,162.9
74,2025,10,31.41,32.83,101.4
74,2025,11,31.51,32.81,0
74,2025,12,30.52,33.65,0.3
74,2026,1,30.86,34.74,0
74,2026,2,31.8,34.76,0
74,2026,3,33.25,36.63,0
74,2026,4,34.32,38.26,0
74,2026,5,33.41,37.13,0
74,2026,6,32.11,33.71,145.5
74,2026,7,31.34,32.6,64.8
74,2026,8,30.89,33.23,83.1
74,2026,9,31.03,32.71,166.2
74,2026,10,31.53,32.97,133.8
74,2026,11,31.42,33.01,24
74,2026,12,30.36,31.8,0.9
74,2027,1,31,33.27,0
74,2027,2,31.82,33.19,0
74,2027,3,33.33,34.36,0
74,2027,4,34.53,39.42,0
74,2027,5,33.64,38.56,110.4
74,2027,6,32.2,34.34,105.6
74,2027,7,31.39,32.43,79.8
74,2027,8,30.95,32.76,37.5
74,2027,9,31.12,32.76,0
74,2027,10,31.52,32.56,122.1
74,2027,11,31.63,33.28,31.5
74,2027,12,30.6,32.68,0
74,2028,1,31.14,33.1,0
74,2028,2,32.05,33.84,0
74,2028,3,33.49,35.98,0
74,2028,4,34.31,37.33,1.5
74,2028,5,33.49,37.12,74.7
74,2028,6,32.31,34.36,121.2
74,2028,7,31.57,32.79,79.2
74,2028,8,31.2,32.38,121.2
74,2028,9,31.14,32.88,0
74,2028,10,31.64,32.76,0
74,2028,11,31.45,34.56,0
74,2028,12,30.99,32.5,0.9
74,2029,1,31.18,33.81,0
74,2029,2,32.38,34.87,0
74,2029,3,33.69,35.7,0
74,2029,4,34.91,40,4.8
74,2029,5,33.91,37.35,0
74,2029,6,32.48,35.02,18
74,2029,7,31.53,32.99,11.4
74,2029,8,31.12,33.43,16.8
74,2029,9,31.07,32.5,131.1
74,2029,10,31.46,33.04,112.8
74,2029,11,31.25,34.01,3.3
74,2029,12,30.5,32.11,0
74,2030,1,31.26,33.27,0
74,2030,2,31.67,34.46,0
74,2030,3,33.16,35.49,0
74,2030,4,34.21,38.3,6.9
74,2030,5,33.59,39.15,102.3
74,2030,6,32.08,33.46,22.2
74,2030,7,31.48,33.61,28.8
74,2030,8,31.04,32.62,0
74,2030,9,31.4,33.16,41.4
74,2030,10,31.41,33.81,136.5
74,2030,11,31.27,32.92,15
74,2030,12,30.62,32.97,0
74,2031,1,30.81,32.85,0
74,2031,2,32.04,33.62,0
74,2031,3,33.15,35.18,0
74,2031,4,34.47,39.03,0
74,2031,5,33.67,37.56,0
74,2031,6,32.18,34.7,40.8
74,2031,7,31.24,32.23,77.4
74,2031,8,31.09,32.7,195.9
74,2031,9,31.06,33.19,93.9
74,2031,10,31.68,33.83,136.8
74,2031,11,31.54,33.33,24.6
74,2031,12,30.69,32.81,0
74,2032,1,31.23,33.33,0
74,2032,2,32.31,34.3,0
74,2032,3,33.49,34.71,0
74,2032,4,34.33,39.47,0
74,2032,5,34.29,38.21,0
74,2032,6,32.21,34.26,12.9
74,2032,7,31.69,33.02,28.2
74,2032,8,31.22,33.22,112.5
74,2032,9,31.39,32.97,12.6
74,2032,10,31.7,33.12,63.3
74,2032,11,31.82,33.7,0
74,2032,12,30.68,33.24,0
74,2033,1,31.07,33.4,0
74,2033,2,32.21,33.85,0
74,2033,3,33.76,35.77,0
74,2033,4,34.56,37.42,3.9
74,2033,5,34.31,36.88,86.7
74,2033,6,32.58,34,169.8
74,2033,7,31.8,34.21,56.1
74,2033,8,31.24,33.22,166.2
74,2033,9,31.44,32.54,101.1
74,2033,10,31.67,32.68,72
74,2033,11,31.81,33.47,7.8
74,2033,12,30.88,33.43,0.3
74,2034,1,31.02,33.12,0
74,2034,2,32.25,34.12,0
74,2034,3,33.42,35.77,0.3
74,2034,4,34.6,38.44,0.6
74,2034,5,33.75,37.55,112.5
74,2034,6,32.22,33.82,138.3
74,2034,7,31.59,33.39,25.2
74,2034,8,31.01,32.05,164.7
74,2034,9,31.3,33.15,110.7
74,2034,10,31.52,32.5,78.6
74,2034,11,31.44,33.37,0
74,2034,12,30.78,33.12,0
74,2035,1,31.11,33.45,0
74,2035,2,31.87,34.03,0
74,2035,3,33.73,36.04,0
74,2035,4,34.68,39.79,0
74,2035,5,33.71,38.02,0
74,2035,6,32.23,35.21,135
74,2035,7,31.39,33.18,123.3
74,2035,8,31.39,33.34,130.8
74,2035,9,31.54,33.05,43.2
74,2035,10,31.9,33.36,29.1
74,2035,11,31.74,33.28,2.7
74,2035,12,30.69,33.3,0.9
74,2036,1,30.86,33.11,0
74,2036,2,32.28,35.19,0
74,2036,3,33.64,35.24,0
74,2036,4,34.55,38.88,1.5
74,2036,5,33.79,37.37,12.3
74,2036,6,32.49,34.74,21
74,2036,7,31.81,33.34,43.5
74,2036,8,31.35,33.18,164.7
74,2036,9,31.19,32.96,140.1
74,2036,10,31.92,33.37,138.6
74,2036,11,31.74,32.92,0
74,2036,12,30.75,32.4,0
74,2037,1,31.34,33.72,0
74,2037,2,32.18,33.96,0
74,2037,3,33.5,35.23,0
74,2037,4,34.99,39.43,0
74,2037,5,33.83,39.8,19.5
74,2037,6,32.39,34.47,114.9
74,2037,7,31.86,33.65,0
74,2037,8,31.3,32.42,123.9
74,2037,9,31.32,32.95,126
74,2037,10,31.64,33.69,90.9
74,2037,11,31.38,33.01,20.1
74,2037,12,31.13,33.69,1.2
74,2038,1,31.24,33.28,0
74,2038,2,32.35,34.17,0
74,2038,3,33.73,35.47,0
74,2038,4,34.84,39.34,0
74,2038,5,33.7,37.27,102.3
74,2038,6,32.22,33.45,143.7
74,2038,7,31.54,32.45,15.6
74,2038,8,31,32.84,202.5
74,2038,9,31.34,33.36,129.9
74,2038,10,31.67,33.5,49.8
74,2038,11,32.01,33.73,17.7
74,2038,12,30.82,33.95,0
74,2039,1,31.62,34.54,0
74,2039,2,32.31,33.99,0
74,2039,3,33.82,35.27,0
74,2039,4,34.74,38.28,0
74,2039,5,34.03,38.87,31.8
74,2039,6,32.43,34.55,0
74,2039,7,31.72,32.81,66
74,2039,8,31.29,32.83,45
74,2039,9,31.64,32.77,111.6
74,2039,10,31.87,33.53,0
74,2039,11,31.56,33.21,42.3
74,2039,12,30.95,32.57,1.2
74,2040,1,31.58,34.59,0
74,2040,2,32.33,34.53,0
74,2040,3,33.52,35.45,0
74,2040,4,34.98,39.83,0
74,2040,5,34.24,39.56,0
74,2040,6,32.61,34.69,126
74,2040,7,31.9,32.86,63.3
74,2040,8,31.28,33.15,38.1
74,2040,9,31.49,33.89,100.8
74,2040,10,32.03,34.22,107.4
74,2040,11,31.52,33.09,9.3
74,2040,12,30.85,33.82,0.9
74,2041,1,31.13,33.28,0
74,2041,2,32.33,33.89,0
74,2041,3,33.47,35.24,0
74,2041,4,34.73,38.37,5.1
74,2041,5,33.92,36.81,78.9
74,2041,6,32.44,33.77,117.3
74,2041,7,31.73,32.74,18.9
74,2041,8,31.42,33.06,19.2
74,2041,9,31.2,32.59,152.1
74,2041,10,31.98,33.01,24
74,2041,11,31.78,33.21,32.1
74,2041,12,30.67,32.32,1.5
74,2042,1,31.46,33.78,0
74,2042,2,32.32,33.82,0
74,2042,3,33.43,34.91,0
74,2042,4,34.54,38.71,0
74,2042,5,34.27,38.6,11.1
74,2042,6,32.65,34.33,90
74,2042,7,31.79,33.54,7.5
74,2042,8,31.21,32.81,162.6
74,2042,9,31.32,32.88,0
74,2042,10,31.72,33.54,128.1
74,2042,11,31.4,33.09,25.5
74,2042,12,30.47,32.55,0
74,2043,1,31.37,34.6,0
74,2043,2,32.1,34.67,0
74,2043,3,33.8,35.84,0
74,2043,4,34.51,39.1,0.3
74,2043,5,33.74,37.65,18.9
74,2043,6,32.59,34.46,0
74,2043,7,31.68,32.93,29.7
74,2043,8,31.42,33.25,141.9
74,2043,9,31.46,34.15,10.8
74,2043,10,31.95,33.01,132
74,2043,11,31.66,33,13.8
74,2043,12,30.94,32.54,1.2
74,2044,1,31.28,33.1,0
74,2044,2,32.36,35.41,0
74,2044,3,33.83,36.01,0
74,2044,4,34.99,39.78,0.3
74,2044,5,33.64,37.99,12.6
74,2044,6,32.43,34.07,174
74,2044,7,31.89,33.69,60
74,2044,8,31.49,33.06,135.6
74,2044,9,31.5,33.08,169.5
74,2044,10,31.74,32.76,124.8
74,2044,11,31.83,33.15,0
74,2044,12,30.81,32.58,3
74,2045,1,31.34,33.06,0
74,2045,2,32.49,34.72,0
74,2045,3,33.95,35.7,0
74,2045,4,35.12,39.15,0
74,2045,5,34,37.07,72.6
74,2045,6,32.44,34.39,75.9
74,2045,7,31.85,33.42,82.8
74,2045,8,31.49,33.36,0
74,2045,9,31.61,33.68,136.5
74,2045,10,31.99,33.37,104.4
74,2045,11,31.97,33.88,20.7
74,2045,12,30.99,32.95,2.4
74,2046,1,31.71,33.44,0
74,2046,2,32.38,34.09,0
74,2046,3,33.98,35.33,0
74,2046,4,35.35,39.94,0
74,2046,5,34.32,38.18,13.2
74,2046,6,32.78,35.36,0
74,2046,7,31.69,33.14,27.9
74,2046,8,31.58,33.08,110.4
74,2046,9,31.56,33.23,177
74,2046,10,31.95,33.49,114.9
74,2046,11,31.82,34.52,21
74,2046,12,31.19,33.08,0.3
74,2047,1,31.65,34.09,0
74,2047,2,32.44,34.45,0
74,2047,3,33.91,35.87,0
74,2047,4,35.27,39.86,1.5
74,2047,5,34.36,38.35,33.3
74,2047,6,32.88,34.38,0
74,2047,7,31.74,32.97,98.1
74,2047,8,31.66,33.54,102
74,2047,9,31.74,33.16,98.1
74,2047,10,32.08,33.56,26.1
74,2047,11,31.8,34.21,18.6
74,2047,12,31.19,33.71,4.8
74,2048,1,31.56,34.88,0
74,2048,2,32.51,34.8,0
74,2048,3,33.81,35.65,0
74,2048,4,35.05,39.74,0
74,2048,5,34.67,38.94,0
74,2048,6,32.72,34.32,0
74,2048,7,31.97,33.78,13.2
74,2048,8,31.67,33.59,24
74,2048,9,31.57,33.79,67.5
74,2048,10,32.11,33.48,0
74,2048,11,32.06,34.93,11.7
74,2048,12,31.39,33.89,0
74,2049,1,31.72,34.53,0
74,2049,2,32.63,34.66,0
74,2049,3,34.07,35.44,0
74,2049,4,35.3,39.57,1.2
74,2049,5,34.37,39.45,103.2
74,2049,6,32.87,34.78,0
74,2049,7,32.06,33.17,0
74,2049,8,31.65,33.75,87
74,2049,9,31.89,33.68,56.7
74,2049,10,32.24,33.5,163.2
74,2049,11,32.13,33.5,24.6
74,2049,12,30.99,33.42,0.6
74,2050,1,31.5,33.57,0
74,2050,2,32.37,34.38,0
74,2050,3,34,35.6,0
74,2050,4,35.03,38.97,0.3
74,2050,5,34.07,37.88,117.3
74,2050,6,33.04,35.36,0
74,2050,7,31.74,33.01,74.1
74,2050,8,31.78,33.71,42.6
74,2050,9,31.52,33.5,189.6
74,2050,10,31.88,33.48,149.7
74,2050,11,31.64,32.77,22.8
74,2050,12,31.14,33.86,1.8
75,2016,1,31.49,35.98,0
75,2016,2,32.06,34.31,0
75,2016,3,33.62,35.85,0
75,2016,4,34.52,38.24,0
75,2016,5,34.27,38.26,23.1
75,2016,6,32.7,35.07,0
75,2016,7,32.35,37.4,0
75,2016,8,31.71,36.15,64.5
75,2016,9,31.56,34.02,158.1
75,2016,10,31.5,35.91,13.5
75,2016,11,31.72,34.92,14.7
75,2016,12,31.25,35.01,0
75,2017,1,31.62,35.4,0
75,2017,2,32.4,36.77,0
75,2017,3,33.73,37.27,0
75,2017,4,34.59,39.96,1.8
75,2017,5,34.5,39.97,0
75,2017,6,33.1,38.15,42.3
75,2017,7,32.26,36.56,76.5
75,2017,8,31.7,33.85,83.4
75,2017,9,31.81,34.29,58.2
75,2017,10,31.84,36.34,36.6
75,2017,11,31.79,35.14,1.5
75,2017,12,31.33,36.51,0
75,2018,1,31.41,36.08,0
75,2018,2,32.42,37.14,0
75,2018,3,33.71,37.6,0
75,2018,4,34.9,39.24,0.3
75,2018,5,34.45,38.99,55.2
75,2018,6,33.03,35.46,49.2
75,2018,7,32.36,35.4,80.7
75,2018,8,32.09,36.14,108.9
75,2018,9,31.55,35.05,123.6
75,2018,10,31.81,34.49,40.8
75,2018,11,31.73,35.04,32.7
75,2018,12,31.27,35.65,0
75,2019,1,31.49,33.68,0
75,2019,2,32.57,34.54,0
75,2019,3,34.01,36.23,0
75,2019,4,35,39.47,0.3
75,2019,5,34.38,39.53,0
75,2019,6,33.1,35.24,0
75,2019,7,32.23,35.18,44.7
75,2019,8,31.93,33.54,74.7
75,2019,9,31.81,34.53,0
75,2019,10,31.73,36.74,154.5
75,2019,11,31.86,36.15,9.3
75,2019,12,30.82,34.66,0
75,2020,1,31.3,35.64,0
75,2020,2,32.24,35.97,0
75,2020,3,33.64,37.71,0
75,2020,4,34.83,39.18,0
75,2020,5,34.15,38.68,0
75,2020,6,33,36.54,77.4
75,2020,7,31.99,34.15,64.8
75,2020,8,32.2,35.25,81.6
75,2020,9,31.85,34.98,126.6
75,2020,10,31.48,34.45,165.3
75,2020,11,31.62,34.21,29.4
75,2020,12,31.11,33.5,0.6
75,2021,1,31.35,35.43,0
75,2021,2,32.33,37.88,0
75,2021,3,33.56,38.18,0
75,2021,4,34.92,39.49,0.3
75,2021,5,34.51,37.94,68.7
75,2021,6,32.99,35.46,63.9
75,2021,7,32.25,35.17,0
75,2021,8,31.9,33.92,60.3
75,2021,9,31.76,35.68,159.3
75,2021,10,31.82,34.64,144.9
75,2021,11,32.27,34.78,0
75,2021,12,31.88,35.27,0
75,2022,1,31.6,36.38,0
75,2022,2,32.48,35.43,0
75,2022,3,34.14,38.42,0
75,2022,4,35.07,38.65,0
75,2022,5,34.91,38.42,45
75,2022,6,33.04,38.9,75.3
75,2022,7,32.61,36.04,17.7
75,2022,8,31.98,35.45,43.2
75,2022,9,31.69,34.26,0
75,2022,10,31.97,36.35,95.1
75,2022,11,32.02,35.69,9.3
75,2022,12,31.13,34.2,0
75,2023,1,31.79,36.31,0
75,2023,2,32.52,35.53,0
75,2023,3,33.77,37.31,0
75,2023,4,35.11,38.29,0.6
75,2023,5,34.79,39.85,45
75,2023,6,32.94,36.94,116.1
75,2023,7,32.24,35.97,120.9
75,2023,8,31.77,34.46,86.7
75,2023,9,31.7,34.23,0
75,2023,10,31.75,34.47,203.7
75,2023,11,32.09,35.09,12.3
75,2023,12,31.91,35.52,2.7
75,2024,1,31.92,34.03,0
75,2024,2,32.17,33.41,0
75,2024,3,33.73,35.77,0
75,2024,4,34.86,39.71,0
75,2024,5,34.6,39.01,58.8
75,2024,6,33.37,37.08,0
75,2024,7,32.54,35.38,99.3
75,2024,8,32.12,34.59,0
75,2024,9,31.77,34.29,51.9
75,2024,10,31.65,35.69,0
75,2024,11,32.03,34.99,0
75,2024,12,31.26,34.49,0
75,2025,1,31.97,35.17,0
75,2025,2,32.57,36.23,0
75,2025,3,33.93,37.97,0
75,2025,4,35.09,38.86,0
75,2025,5,34.97,38.44,0
75,2025,6,33.34,35.4,67.2
75,2025,7,32.59,35.43,113.1
75,2025,8,32.31,34.52,32.4
75,2025,9,31.71,33.82,138
75,2025,10,31.76,34.33,52.8
75,2025,11,31.95,33.24,0
75,2025,12,31.13,36.16,0
75,2026,1,31.52,35.11,0
75,2026,2,32.36,37.63,0
75,2026,3,33.95,38.55,0
75,2026,4,34.94,38.58,0
75,2026,5,34.28,38.28,0
75,2026,6,33.1,35.71,106.2
75,2026,7,32.37,34.75,79.5
75,2026,8,31.89,36.53,22.5
75,2026,9,31.82,34.48,150.9
75,2026,10,31.93,33.39,158.1
75,2026,11,31.96,33.74,21.3
75,2026,12,30.98,32.24,0
75,2027,1,31.76,33.95,0
75,2027,2,32.29,34.04,0
75,2027,3,33.87,36.46,0
75,2027,4,35.05,38.95,0
75,2027,5,34.28,39.15,66.6
75,2027,6,33.05,36.69,38.1
75,2027,7,32.14,33.99,82.2
75,2027,8,31.94,34.26,72
75,2027,9,31.81,35.54,31.2
75,2027,10,31.84,34.58,145.5
75,2027,11,32.1,35.14,26.4
75,2027,12,31.41,34.39,0
75,2028,1,31.76,35.8,0
75,2028,2,32.52,35.91,0
75,2028,3,33.9,37.17,0
75,2028,4,34.93,38.18,1.8
75,2028,5,34.36,38.33,41.4
75,2028,6,33.28,36.06,53.4
75,2028,7,32.37,34.94,76.5
75,2028,8,32.08,33.53,60.9
75,2028,9,31.87,34.1,34.2
75,2028,10,31.94,34.89,22.2
75,2028,11,32.03,36.54,9
75,2028,12,31.61,33.58,0
75,2029,1,31.86,34.95,0
75,2029,2,33.07,36.8,0
75,2029,3,34.14,37.51,0
75,2029,4,35.47,39.61,0
75,2029,5,34.8,38.13,0
75,2029,6,33.69,36.05,79.5
75,2029,7,32.56,35.32,64.2
75,2029,8,32.06,35.41,76.5
75,2029,9,31.81,34.33,68.4
75,2029,10,31.9,35.55,150.3
75,2029,11,31.76,36.22,0
75,2029,12,31.31,33.87,0
75,2030,1,31.78,35.21,0
75,2030,2,32.06,35.91,0
75,2030,3,33.79,37.76,0
75,2030,4,35.16,39.48,6.3
75,2030,5,34.62,40.48,71.7
75,2030,6,33.05,35.21,0
75,2030,7,32.71,37.48,17.7
75,2030,8,32.02,35.07,0
75,2030,9,32.2,35.8,0
75,2030,10,31.83,36.3,162
75,2030,11,31.67,35.06,9.3
75,2030,12,31.34,35.18,0
75,2031,1,31.47,33.68,0
75,2031,2,32.55,35.32,0
75,2031,3,33.77,36.6,0
75,2031,4,35.16,38.6,0
75,2031,5,34.88,38.11,0
75,2031,6,33.15,37.57,0
75,2031,7,32.13,36.39,94.2
75,2031,8,32.08,35.28,96
75,2031,9,31.84,33.64,128.7
75,2031,10,31.96,34.69,123.3
75,2031,11,32.02,34.57,23.4
75,2031,12,31.3,33.38,0.3
75,2032,1,31.62,34.16,0
75,2032,2,32.54,35.19,0
75,2032,3,34.21,36.74,0
75,2032,4,35.05,38.64,0
75,2032,5,35.12,38.55,0
75,2032,6,33.19,34.71,0
75,2032,7,32.75,34.64,0
75,2032,8,32.24,35.75,52.5
75,2032,9,32.12,34.08,111.3
75,2032,10,31.98,34.52,107.1
75,2032,11,32.37,35.52,0
75,2032,12,31.45,34.83,0
75,2033,1,31.68,35.68,0
75,2033,2,32.96,35.04,0
75,2033,3,34.06,37.26,0
75,2033,4,35.25,39.54,0.6
75,2033,5,35.26,38.17,12.9
75,2033,6,33.48,35.11,102.6
75,2033,7,32.71,37.71,107.1
75,2033,8,32,35.47,82.8
75,2033,9,32.17,34.39,109.2
75,2033,10,31.94,33.38,166.2
75,2033,11,32.24,34.09,2.1
75,2033,12,31.48,35.56,0.6
75,2034,1,31.71,33.77,0
75,2034,2,32.75,34.49,0
75,2034,3,34.18,36.47,0
75,2034,4,35.18,39.81,1.2
75,2034,5,34.86,37.83,26.1
75,2034,6,33.28,35.93,53.7
75,2034,7,32.85,34.91,105.6
75,2034,8,31.92,33.94,93.9
75,2034,9,31.93,33.82,122.1
75,2034,10,31.83,33.76,94.2
75,2034,11,32.05,35.53,0
75,2034,12,31.35,33.75,0
75,2035,1,31.73,33.98,0
75,2035,2,32.63,36.61,0
75,2035,3,34.17,37.12,0
75,2035,4,35.42,40.99,0
75,2035,5,34.73,39.66,0
75,2035,6,33.1,36.06,74.1
75,2035,7,32.26,34.51,93.9
75,2035,8,32.22,34.49,56.7
75,2035,9,32.13,34.48,48.6
75,2035,10,32.18,35.33,0
75,2035,11,32.35,33.89,30.6
75,2035,12,31.35,34,0
75,2036,1,31.58,34.71,0
75,2036,2,32.59,36.58,0
75,2036,3,33.94,36.84,0
75,2036,4,35.22,39.83,0
75,2036,5,34.46,38.27,48.6
75,2036,6,33.5,37.03,20.7
75,2036,7,32.66,35.62,0
75,2036,8,32.33,34.93,72.6
75,2036,9,31.94,34.89,169.2
75,2036,10,32.33,34.88,123.3
75,2036,11,32.23,33.88,0
75,2036,12,31.48,33.99,0
75,2037,1,31.98,34.84,0
75,2037,2,32.91,36.26,0
75,2037,3,34.21,37.77,0
75,2037,4,35.57,39.5,0
75,2037,5,34.67,40.18,0
75,2037,6,33.3,35.57,51.9
75,2037,7,32.8,36.2,0
75,2037,8,32.23,33.83,101.1
75,2037,9,32.16,34.98,40.5
75,2037,10,31.94,35.87,122.7
75,2037,11,31.78,33.81,14.7
75,2037,12,31.8,34.49,0
75,2038,1,31.85,34.32,0
75,2038,2,33.2,35.97,0
75,2038,3,34.2,37.09,0
75,2038,4,35.46,39.8,3
75,2038,5,34.73,38.63,41.1
75,2038,6,33.09,35,0
75,2038,7,32.45,33.55,107.4
75,2038,8,31.81,34.84,38.4
75,2038,9,32.06,35.66,131.4
75,2038,10,32.02,35.75,54.9
75,2038,11,32.47,34.49,6
75,2038,12,31.42,34.27,0
75,2039,1,32.01,34.31,0
75,2039,2,32.67,34.1,0
75,2039,3,34.43,36.66,0
75,2039,4,35.4,38.93,0
75,2039,5,34.97,39.27,31.8
75,2039,6,33.27,35.84,0
75,2039,7,32.75,34.06,121.2
75,2039,8,32.21,34.61,65.1
75,2039,9,32.29,33.56,75
75,2039,10,32.27,35.46,27.3
75,2039,11,32.11,35.59,39
75,2039,12,31.38,33.95,0
75,2040,1,32.07,35.8,0
75,2040,2,32.8,34.77,0
75,2040,3,34.13,37.29,0
75,2040,4,35.49,38.97,0
75,2040,5,35.26,39.82,0
75,2040,6,33.49,36.72,24.6
75,2040,7,32.93,35.83,105
75,2040,8,32.33,35.01,41.7
75,2040,9,32.23,34.91,123.6
75,2040,10,32.39,34.74,127.2
75,2040,11,32.08,33.87,0
75,2040,12,31.51,33.29,0.3
75,2041,1,31.76,33.62,0
75,2041,2,32.74,34.81,0
75,2041,3,33.76,36.53,0
75,2041,4,35.21,39.04,0.9
75,2041,5,34.85,38.16,0
75,2041,6,33.29,35.19,44.1
75,2041,7,32.64,34.62,70.5
75,2041,8,32.44,34.66,39.9
75,2041,9,31.92,33.4,118.5
75,2041,10,32.36,33.7,129.3
75,2041,11,32.31,34.28,20.1
75,2041,12,31.39,32.92,0.6
75,2042,1,31.94,33.82,0
75,2042,2,32.88,34.79,0
